Chemical_Formula,A_Atom,B_Atom,Relax_Volume,Relax_Lattice_Constant,Relax_Energy,Tight_Volume,Tight_Lattice_Constant,Tight_Energy,Plus_Volume,Plus_Lattice_Constant,Plus_Energy,Minus_Volume,Minus_Lattice_Constant,Minus_Energy,formula,B0_eV_A3,r_s_A,r_val_A,r_s_cat_A,r_val_cat_A,epsilon_H_A,epsilon_L_A,EA_A,IP_A,EN_A,Z_A,n_A,r_s_B,r_val_B,r_s_cat_B,r_val_cat_B,epsilon_H_B,epsilon_L_B,EA_B,IP_B,EN_B,Z_B,n_B,nA_times_nB
YAgO3,Y,Ag,63.1691,3.989485,-245276.034792347,63.1691,3.982615,-245276.037401314,65.0832,4.022441,-245276.007277652,61.293,3.942789,-245276.001616369,YAgO3,1.0635200424565774,1.78595,0.94535,1.6342500000000002,,-6.261690756475394e-19,-3.6641458882371843e-19,1.6638077090803021e-19,9.923033636725508e-19,1.12,39,3,1.3170500000000005,1.3170500000000005,1.2430500000000002,,-7.015114312406593e-19,-7.015114312406593e-19,-1.8938634490038225e-19,1.2616632678342529e-18,1.87,47,3,9
YAlO3,Y,Al,49.7062,3.682592,-105568.572082026,49.7062,3.6768,-105568.579125368,51.2123,3.713568,-105568.543867039,48.2298,3.640032,-105568.540147552,YAlO3,1.34155471844669,1.78595,0.94535,1.6342500000000002,,-6.261690756475394e-19,-3.6641458882371843e-19,1.6638077090803021e-19,9.923033636725508e-19,1.12,39,3,1.1077500000000002,1.39955,1.0573500000000002,,-1.2164574058722622e-18,-4.0786610235705603e-19,5.465354694189902e-20,9.17536499506324e-19,1.613,13,3,9
YBiO3,Y,Bi,82.3181,4.336307,-707947.683635331,82.3181,4.350091,-707947.68697052,84.8124,4.393592,-707947.662930554,79.8731,4.306591,-707947.655270392,YBiO3,0.6565640980925146,1.78595,0.94535,1.6342500000000002,,-6.261690756475394e-19,-3.6641458882371843e-19,1.6638077090803021e-19,9.923033636725508e-19,1.12,39,3,0.98985,1.30035,0.98175,,-7.2448664398293125e-19,-7.2448664398293125e-19,-2.222770121777009e-19,1.27014732176683e-18,,83,3,9
YCdO3,Y,Cd,66.645,4.061561,-253022.484504401,66.645,4.054363,-253022.486815682,68.6644,4.094906,-253022.45864998,64.6656,4.013819,-253022.453128694,YCdO3,0.9503898269365924,1.78595,0.94535,1.6342500000000002,,-6.261690756475394e-19,-3.6641458882371843e-19,1.6638077090803021e-19,9.923033636725508e-19,1.12,39,3,1.23185,1.23185,1.1765500000000002,,-9.083588416924225e-19,-1.2850738240112642e-19,2.375824612411154e-19,1.4927701797950525e-18,1.52,48,3,9
YCoO3,Y,Co,49.5827,3.67854,-137002.268551189,49.5827,3.673755,-137002.275459793,51.0851,3.710492,-137002.23828674,48.1101,3.637017,-137002.235028718,YCoO3,1.427015825956156,1.78595,0.94535,1.6342500000000002,,-6.261690756475394e-19,-3.6641458882371843e-19,1.6638077090803021e-19,9.923033636725508e-19,1.12,39,3,1.2915500000000002,0.35895,1.19155,,-7.030062620278656e-19,4.23823781500224e-20,-1.7144111919473086e-19,1.2270281618657034e-18,1.84,27,3,9
YCrO3,Y,Cr,51.5484,3.727156,-127624.819935772,51.5484,3.721673,-127624.826778025,53.1103,3.75889,-127624.787726,50.0173,3.684457,-127624.785471322,YCrO3,1.4359821423227794,1.78595,0.94535,1.6342500000000002,,-6.261690756475394e-19,-3.6641458882371843e-19,1.6638077090803021e-19,9.923033636725508e-19,1.12,39,3,1.4245500000000002,0.43935,1.34675,,-7.0894553076117135e-19,-7.036198956736322e-19,-8.069463808212068e-20,1.170956937271006e-18,1.65,24,3,9
YCuO3,Y,Cu,51.9535,3.736268,-144169.983861545,51.9535,3.731398,-144169.988533281,53.5277,3.768712,-144169.955983862,50.4104,3.694084,-144169.95231129,YCuO3,1.2681665749374342,1.78595,0.94535,1.6342500000000002,,-6.261690756475394e-19,-3.6641458882371843e-19,1.6638077090803021e-19,9.923033636725508e-19,1.12,39,3,1.1988500000000002,1.1988500000000002,1.1283500000000002,,-7.330502780211071e-19,-7.330502780211071e-19,-1.9781936469154185e-19,1.3350901235476822e-18,1.85,29,3,9
YFeO3,Y,Fe,49.9369,3.688035,-133697.308824487,49.9369,3.68248,-133697.315993824,51.45,3.719305,-133697.279034851,48.4537,3.645655,-133697.274969463,YFeO3,1.4128497953853152,1.78595,0.94535,1.6342500000000002,,-6.261690756475394e-19,-3.6641458882371843e-19,1.6638077090803021e-19,9.923033636725508e-19,1.12,39,3,1.33295,0.38215,1.23965,,-7.039227070549632e-19,-6.642143616850561e-20,-1.5981992814386266e-19,1.1971094569101176e-18,1.8,26,3,9
YGaO3,Y,Ga,54.3786,3.799338,-152105.867249864,54.3786,3.788576,-152105.872235961,56.0263,3.826462,-152105.838378231,52.7635,3.75069,-152105.834513124,YGaO3,1.2559888873486027,1.78595,0.94535,1.6342500000000002,,-6.261690756475394e-19,-3.6641458882371843e-19,1.6638077090803021e-19,9.923033636725508e-19,1.12,39,3,1.0033500000000002,1.3397500000000002,0.97045,,-1.4158562972139263e-18,-3.891670990156993e-19,7.213178911092489e-20,9.088671194085892e-19,1.756,31,3,9
YGeO3,Y,Ge,56.6434,3.855068,-156359.905244434,56.6434,3.840459,-156359.910072394,58.3597,3.878863,-156359.877733794,54.961,3.802054,-156359.876677273,YGeO3,1.0999572810171796,1.78595,0.94535,1.6342500000000002,,-6.261690756475394e-19,-3.6641458882371843e-19,1.6638077090803021e-19,9.923033636725508e-19,1.12,39,3,0.92235,1.17105,0.90585,,-1.869555866162208e-18,-6.127444377418562e-19,-9.139650819961009e-20,1.1934528716916311e-18,1.994,32,3,9
YMnO3,Y,Mn,50.5201,3.701895,-130572.951880022,50.5201,3.696761,-130572.958857699,52.0509,3.733728,-130572.92037476,49.0196,3.659793,-130572.917137584,YMnO3,1.4547753491443889,1.78595,0.94535,1.6342500000000002,,-6.261690756475394e-19,-3.6641458882371843e-19,1.6638077090803021e-19,9.923033636725508e-19,1.12,39,3,1.3681500000000002,0.40825,1.30255,,-6.996064432385282e-19,2.9717011744936324e-19,-9.213119429910178e-20,1.1853262457505828e-18,1.75,25,3,9
YMoO3,Y,Mo,59.9492,3.920709,-210138.569018878,59.9492,3.913762,-210138.573562264,61.7657,3.952899,-210138.533744245,58.1686,3.874624,-210138.530651047,YMoO3,1.3631587930606162,1.78595,0.94535,1.6342500000000002,,-6.261690756475394e-19,-3.6641458882371843e-19,1.6638077090803021e-19,9.923033636725508e-19,1.12,39,3,1.5377500000000002,0.72745,1.4647500000000002,,-6.856018173961152e-19,-6.828028148395777e-19,-1.8340851176668144e-19,1.122690083232532e-18,1.47,42,3,9
